	name	price	refers	tag	seen
59	"Оказание услуги по разработке проектной документации по объекту: ""Капитальный ремонт автомобильной дороги по ул. Володарского от просп. Ломоносова до просп. Обводный канал"" "	4 000 000.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0124300021023000170	ГИС	not
60	Услуги по разработке проектов организации дорожного движения, технических паспортов, полной диагностике дорог и мониторингу транспортных потоков на автомобильных дорогах общего пользования регионального значения Псковской области (регистрационный номер 438-К-ГЗ)	49 929 604.00	https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0157200000323000393	ГИС	not
61	Поставка бланочной продукции (Журнал (книга) регистрации и учета специализированный)	80 640.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0817200000323006188	ГИС	not
62	На выполнение работ по мониторингу дорожного движения, по разработке проекта организации дорожного движения, комплексной схемы организации дорожного движения, технических паспортов автомобильных дорог ГО Красноуфимск Свердловской области	1 100 000.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0362300168223000021	ГИС	not
63	Выполнение работ по ямочному ремонту асфальтобетонного покрытия проезжей части автомобильных дорог по улицам Первомайская, Телеграфная в р.п. Мишкино Курганской области	2 681 038.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0843500000223002255	ГИС	not
64	Поставка расходного материала для отделений функциональной диагностики (бумага для медицинских регистрирующих приборов)	5 635 652.83	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0149200002323002109	ГИС	not
65	Поставка набора для удлинения магистрали для внутривенных вливаний	183 660.00	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0322300061423000097	ГИС	not
66	Кресла офисные (регистрационный номер 439-А-ГЗ)	573 271.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0157200000323000394	ГИС	not
67	Выполнение работ по созданию и ремонту пешеходных коммуникаций	2 568 784.12	https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0848300058923000069	ГИС	not
68	Поставка реагентов для гистологических исследований для ОГБУЗ ККОД                                               	1 896 059.68	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0841200000723000770	ГИС	not
69	"Поставка автомобильных регистраторов и карт памяти для нужд Государственного бюджетного учреждения Рязанской области ""Рязанская областная ветеринарная лаборатория"""	38 666.70	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0859200001123005003	ГИС	not
70	Поставка средств защиты информации для обеспечения информационного взаимодействия с автоматизированной информационной системой государственного банка данных о детях, оставшихся без попечения родителей (АИСТ ГБД) для нужд отдела опеки и попечительства администрации муниципального образования «Кингисеппский муниципальный район» Ленинградской области»	8 200.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0145300010323000152	ГИС	not
71	Реализация мероприятий по проведению неотложных восстановительных работ по устранению последствий чрезвычайной ситуации (половодье)	562 592.71	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0154600003823000080	ГИС	not
72	Установка светофорных объектов на пешеходных переходах (с кнопкой вызова) с изменением схемы организации дорожного движения и установкой элементов автоматизированных систем управления дорожным движением. Установка муляжей комплексов фотовидеофиксации нарушений правил дорожного движения. Установка металлического барьерного ограждения сбоку от проезжей части. Установка светодиодных балок красно-синего цвета. Устройство локального стационарного электрического освещения. Установка сигнальных столбиков типа С3 по оси проезжей части. Установка RGB светодиодных лент, дублирующих сигналы светофора. Установка светофорных объектов на пересечениях и примыканиях дорог с изменением схем организации дорожного движения и установкой элементов автоматизированных систем управления дорожным движением. Установка знаков индивидуального проектирования со световой индикацией. Установка П-образных опор. Установка типовых дорожных знаков с внутренней подсветкой. Устройство проекционной разметки 1.14.1	239 387 231.00	https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0336100012523000012	ГИС	not
73	"Выполнение инженерных изысканий, осуществление подготовки проектной и рабочей документации в целях реконструкции объекта капитального строительства: ""Автомобильная дорога ул.Садовая в с.Раковка на участке км 0+500-км 0+740 (в том числе искусственных сооружений на них)"	2 775 070.56	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0320300031123000082	ГИС	not
74	Выполнение работ по доработке специального программного обеспечения (СПО) подсистемы электронного обмена документами, содержащими информацию ограниченного распространения (ЭДО ДСП), входящей в состав государственной информационной системы обеспечения внутриведомственного и межведомственного документооборота и контроля исполнения поручений, в том числе с использованием облачных сервисов (ГИС ГосЭДО)	40 022 971.33	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15218261	ГИС	not
75	ОК-№-6919/23 «Организация и выполнение всего комплекса работ на разработку проектов организации дорожного движения по автомобильным дорогам общего пользования регионального и межмуниципального значения Красноярского края»	7 476 203.00	https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0119200000123006513	ГИС	not
76	Закупка лекарственных средств: Гидроксикарбамид, Бетагистин, Бисопролол, Клопидогрел, Метопролол,Метотрексат,  Нитроглицерин, Тамсулозин, Доксазозин, Алфузозин, Нифедипин  ЖНВЛП	933 070.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0354200019723000209	ГИС	not
77	"Оказание услуг по эксплуатации подсистемы ""Аршин"" ФГИС Росстандарта"	12 600 000.00	https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0173100009223000025	ГИС	not
78	"ЭА-№-6287/23 «Регистратор/анализатор амбулаторный для длительного электрокардиографического мониторинга для нужд КГБУЗ ""Ачинская МРБ""»"	2 250 000.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0119200000123006539	ГИС	not
79	Поставка лекарственного препарата (Синагис)	248 407.44	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15200325	ГИС	not
80	Оказание услуг по проведению периодического технического освидетельствования магистральных и внутриквартальных трубопроводов тепловых сетей, работающих под избыточным давлением более 0,07МПа с температурой воды более 115˚С (градусов Цельсия).	1 576 398.14	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15200565	ГИС	not
81	Ремонт участка магистрального водовода от ТК3А до третьего водоподъема (ЗП 31-2023)	981 583.00	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15200628	ГИС	not
82	Ремонт автомобильной дороги: п. Шумячи, ул. Маяковского	380 000.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0163300005823000030	ГИС	not
83	Ремонт автомобильной дороги: п. Шумячи, Сельхозтехника	837 277.84	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0163300005823000031	ГИС	not
84	Поставка товара: Коннекторы Луера для магистрали для внутривенных вливаний/шприца, стерильные (код позиции КТРУ: 32.50.50.190-00000524) для нужд СС и НМП им. А.С. Пучкова	32 748.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0373200000623000131	ГИС	not
85	"Поставка расходных материалов для нужд ГБУЗ СО""Большеглушицкая центральная районная больница"""	122 267.80	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0142200001323010233	ГИС	not
86	Приобретение и установка элементов обустройства на подведомственной сети автомобильных дорог общего пользования федерального значения в целях обеспечения безопасности дорожного движения	145 300 927.00	https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0364100001823000006	ГИС	not
87	Поставка лекарственных препаратов для медицинского применения (Лозартан, амлодипин, метопролол, соталол, бетагистин, нитроглицерин, маннитол, инозин+никотинамид+рибофлавин+янтарная кислота)	101 540.62	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0356500002323000137	ГИС	not
88	Оказание услуг по ремонту гистологического процессора в 2023 году для нужд патологоанатомического отделения ГБУЗ СОДКБ им. Н.Н.Ивановой	340 328.00	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0342300114223000009	ГИС	not
89	Выполнение работ по созданию и ремонту пешеходных коммуникаций	8 042 452.56	https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0848600002723000259	ГИС	not
90	Поставка медицинского оборудования для нужд кардиореанимации	426 375.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0816500000623007938	ГИС	not
91	Ремонт туалетных комнат групп.	2 019 500.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0145300010323000151	ГИС	not
92	Поставка медицинского оборудования (Регистратор амбулаторный для длительного мониторинга артериального давления)	205 000.00	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0816500000623008058	ГИС	not
93	Компьютерное оборудование в рамках мероприятий по модернизации школьных систем образования – 2 (регистрационный номер: 436-А-ГЗ)	3 993 341.44	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0157200000323000389	ГИС	not
94	Капитальный ремонт автомобильной дороги общего пользования регионального значения Подборовье - ж/д ст. Торошино (устройство недостающей автобусной остановки в д.Подборовье-1) в Псковском районе Псковской области (регистрационный номер: 433-А-ГЗ)	2 745 010.78	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0157200000323000390	ГИС	not
95	Поставка медицинских изделий (инструменты эндоскопические).	1 497 300.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0324100001123000159	ГИС	not
96	Набор по закреплению изучаемых тем по предметным областям общего образования в рамках мероприятий по модернизации школьных систем образования (Регистрационный номер: 435-А-ГЗ)	799 221.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0157200000323000391	ГИС	not
97	Поставка расходных материалов для эндоваскулярной хирургии (для оказания высокотехнологичной медицинской помощи) III (Реестровый номер 231303)	1 400 000.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0852500000123001198	ГИС	not
98	" ...информационной системы в сфере здравоохранения (ЕГИСЗ)"" Государственной программы Тульской области ""Развитие ... "	9 500 000.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0366200035623002610	ГИС	not
99	 ...информационной системы в сфере здравоохранения (ЕГИСЗ)» Государственной программы Тульской области «Развитие ... 	4 290 710.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0366200035623002611	ГИС	not
100	Поставка лекарственного препарата Галоперидол ЖНВЛП (регистрационный номер 3251-З-ГЗ-л)	98 887.50	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0357200019923000072	ГИС	not
101	Поставка лекарственного препарата Трифлуоперазин ЖНВЛП (регистрационный номер 3252-З-ГЗ-л)	20 470.00	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0357200019923000073	ГИС	not
102	Поставка антител для иммуногистохимических исследований	1 241 401.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0373100041023000423	ГИС	not
103	Поставка лекарственного препарата Флуфеназин ЖНВЛП (регистрационный номер 3253-З-ГЗ-л)	14 600.00	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0357200019923000074	ГИС	not
104	Услуги по организации транспортного обслуживания (логистика) при проведении мероприятия	398 000.00	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0373200106223000003	ГИС	not
105	Поставка кассет для гистологической обработки/хранения тканей	450 842.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0864500000223001693	ГИС	not
106	Подготовка проектной документации и выполнение инженерных изысканий капитального ремонта автомобильной дороги общего пользования регионального значения Череха – Высоцкое - СНТ «Весна-80» на участке км 0+016 - км 0+778 (устройство недостающих тротуаров и недостающего наружного искусственного освещения в д. Глоты) в Псковском районе Псковской области (Регистрационный номер: 434-К-ГЗ)	2 200 000.00	https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0157200000323000392	ГИС	not
107	Оказание услуг по охране объектов культурного наследия, расположенных по адресам:- Ленинградская область, Кингисеппский район, г. Ивангород, ул. Пасторова, д. 50, литеры Б, В, Г, Е, З; - Лен. обл. Ломоносовский район, д. Гостилицылит.А,Б,В,Е,Ж,И,К,Н,О,П	2 702 592.00	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15198415	ГИС	not
108	Разработка проектно-сметной документации на реконструкцию автомобильной дороги «Брянск-Смоленск до границы Республики Беларусь (через Рудню, на Витебск) – Упокой» - Сумароково»	2 176 666.67	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0163300043723000097	ГИС	not
109	Поставка реагентов для иммуногистохимических исследований	758 460.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0362200025823000557	ГИС	not
110	Поставка расходных материалов для иммуногистохимических исследований	996 000.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0362200025823000558	ГИС	not
