	name	price	refers	tag	seen
21	Поставка бумаги для офисной техники (лот 3)	"
                                3 408 519.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0818500000823006689	мониторинг	not
22	Поставка зеркал	"
                                364 535.37"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0173200001223000031	мониторинг	not
23	Поставка приборов и комплектующих к системе вибромониторинга для Нижегородского филиала ООО «ТД «ЕвроСибЭнерго» в2024г.	"
                                1 938 000.00"	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15794904	мониторинг	not
24	Поставка расходных материалов для копировально-множительной техники	"
                                3 500 000.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0372200238823000036	мониторинг	not
25	Оказание услуг по вывозу снега	"
                                339 696.87"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0173200001223000030	мониторинг	not
26	Оказание охранных услуг (Охранный (технический) мониторинг) в 2024 году	"
                                436 125.60"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0136500001123005794	мониторинг	not
27	Оказание охранных услуг (Охранный (технический) мониторинг) в 2024 году	"
                                523 877.76"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0136500001123005791	мониторинг	not
28	Проведение радиационного мониторинга на базе хранения монацитового концентрата в Муниципальном образовании Красноуфимский округ	"
                                1 000 141.12"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0162200011823002506	мониторинг	not
29	Оказание охранных услуг (Охранный (технический) мониторинг) в 2024 году	"
                                873 129.60"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0136500001123005788	мониторинг	not
30	Оказание охранных услуг (Охранный (технический) мониторинг) в 2024 году	"
                                611 190.72"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0136500001123005787	мониторинг	not
31	Поставка, монтаж и ввод в эксплуатацию медицинского оборудования	"
                                756 650.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0817200000323015592	мониторинг	not
32	Оказание охранных услуг (Охранный (технический) мониторинг) в 2024 году	"
                                436 564.80"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0136500001123005795	мониторинг	not
33	Оказание услуг по сопровождению, технической поддержке и сервисному обслуживанию ПО Автоматизированной системы «Мониторинг рынка труда» (ЭА-№-16647/23)	"
                                777 000.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0119200000123016515	мониторинг	not
34	"Оказание услуг по обслуживанию объектовой станции ""Стрелец-мониторинг"""	"
                                40 200.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0319100025923000089	мониторинг	not
35	Поставка тяговых аккумуляторов	"
                                1 254 000.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0372200238823000035	мониторинг	not
36	Поставка установки получения воды деионизированной УПВД-5-4 (или эквивалент) для нужд ГБУ РМЭ «Маргеомониторинг»	"
                                48 333.33"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0108500000423001522	мониторинг	not
37	Поставка лекарственного препарата для медицинского применения Цертолизумаба пэголдля обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа – Югры и страдающих некоторыми видами заболеваний, при лечении которых лекарственные средства, медицинскиеизделияи специализированные продукты лечебного питания предоставляютсяпо рецептам бесплатно за счет средств бюджета автономного округа в 2024 году	"
                                1 323 898.02"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123004864	мониторинг	not
38	Поставка бидистиллятора электрического БЭ-8 (или эквивалент)для нужд ГБУ РМЭ «Маргеомониторинг»	"
                                175 983.33"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0108500000423001523	мониторинг	not
39	Поставка специализированного продукта диетического (лечебного) питания для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа – Югры, включенных в региональный сегмент Федерального регистра лиц, за счет средств, предоставляемых из федерального бюджета бюджетам субъектов РФ на реализацию отдельных полномочий в области оказания государственной социальной помощи в 2024 году.	"
                                203 130.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123004865	мониторинг	not
40	Оказание услуг по техническому обслуживаниюи мониторингу технического состояния средств радиосистемы «Иртыш-113-3» (передачи сигнала о пожаре) от объекта организации на пульт МЧС России по Омской области (Реестровый номер 2023.065832)	"
                                39 200.04"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0352300009923000080	мониторинг	not
41	Поставка продуктов питания	"
                                116 366.84"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0302100026823000058	мониторинг	not
42	Поставка продуктов питания	"
                                8 112.20"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0302100026823000060	мониторинг	not
43	Поставка продуктов питания	"
                                7 146.27"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0302100026823000059	мониторинг	not
44	Услуги частной охраны (Охранный (технический) мониторинг)	"
                                122 976.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0368300033923000106	мониторинг	not
45	Поставка специализированного продукта диетического (лечебного) питания для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа – Югры, включенных в региональный сегмент Федерального регистра лиц, за счет средств, предоставляемых из федерального бюджета бюджетам субъектов РФ на реализацию отдельных полномочий в области оказания государственной социальной помощи в 2024 году.	"
                                3 499 608.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123004867	мониторинг	not
46	Поставка мочеприемников системы мониторинга мочеиспускания	"
                                370 301.12"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0373100095223000632	мониторинг	not
47	Поставка лекарственного препарата для медицинского применения Сипонимод для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа - Югры, включенных в региональный сегмент Федерального регистра лиц, за счет средств, предоставляемых из федерального бюджета бюджетам субъектов РФ на реализацию отдельных полномочий в области оказания государственной социальной помощи в 2024 году	"
                                3 771 393.04"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123004868	мониторинг	not
48	Оказание услуг по обеспечению работоспособности и технической поддержки информационной системы «Интерактивная карта контроля качества питьевой воды в Российской Федерации», включая консультирование пользователей по вопросам эксплуатации Системы, мониторинг и выявление инцидентов в работе Системы и их устранение.	"
                                4 487 852.40"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0372100019523000014	мониторинг	not
49	Поставка лекарственного препарата для медицинского применения Адеметионин для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа - Югры, включенных в региональный сегмент Федерального регистра лиц, за счет средств, предоставляемых из федерального бюджета бюджетам субъектов РФ на реализацию отдельных полномочий в области оказания государственной социальной помощи в 2024 году.	"
                                9 308 238.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123004869	мониторинг	not
50	Услуга по мониторингу тревожных сигналов автоматической пожарной сигнализации с выводом сигнала о пожарной тревоге на пульт государственной противопожарной службы в автоматическом режиме, и техническому обслуживанию комплексов автоматической пожарной сигнализации и систем оповещения людей о пожаре в зданиях	"
                                194 000.04"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0334300108423000060	мониторинг	not
51	Оказание охранных услуг по негосударственной (частной) охране объектов	"
                                4 803 983.68"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200017723000213	мониторинг	not
52	Выполнение подрядных работ по нормативному содержанию и приведению в нормативное состояние автомобильных дорог Рязанской области – содержание аппаратно-программного комплекса подсистемы мониторинга параметров транспортного потока ИТС Рязанской области	"
                                12 783 104.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0859200001123011548	мониторинг	not
53	Поставка лекарственного препарата для медицинского применения Ипратропия бромид+Фенотерол для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа – Югры, включенных в региональный сегмент Федерального регистра лиц, за счет средств, предоставляемых из федерального бюджета бюджетам субъектов РФ на реализацию отдельных полномочий в области оказания государственной социальной помощи в 2024 году	"
                                1 945 872.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123004973	мониторинг	not
54	Поставка лекарственного препарата для медицинского применения Урсодезоксихолевая кислота для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа – Югры, включенных в региональный сегмент Федерального регистра лиц, за счет средств, предоставляемых из федерального бюджета бюджетам субъектов РФ на реализацию отдельных полномочий в области оказания государственной социальной помощи в 2024 году	"
                                2 685 770.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123004971	мониторинг	not
55	Оказание услуг по охране объекта посредством кнопки тревожной сигнализации (КТС)	"
                                159 868.80"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200026623000060	мониторинг	not
56	Обслуживание и установка систем мониторинга GPS транспортных средств	"
                                247 870.00"	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15791987	мониторинг	not
57	Оказание охранных услуг (г. Нижневартовск)	"
                                197 617.20"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0187200001723001694	мониторинг	not
58	Оказание охранных услуг (пультовая охрана)	"
                                33 994.08"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0133300012623000091	мониторинг	not
59	Приобретение принадлежностей и материалов для исследования проб воды и атмосферного воздуха	"
                                2 644 272.96"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0373200003123000178	мониторинг	not
60	Поставка спектрофотометра	"
                                183 911.11"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0307100002723000002	мониторинг	not
61	Оказание услуг по техническому мониторингу и контролю исправности прохождения сигнала автоматической пожарной сигнализации на пульт «01» Главного управления МЧС России по Вологодской области 	"
                                92 073.30"	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0330300024323000087	мониторинг	not
62	"Поставка передатчика имплантируемой системы мониторинга уровня глюкозы для нужд ГБУЗ ""ДГКБ им. З.А. Башляевой ДЗМ"""	"
                                5 710 167.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0373200005823000712	мониторинг	not
63	"Приобретение аппаратного комплекса автоматического распознавания лесных пожаров «Пожарный сторож» (на базе сетевой камеры AXIS Q6075-Е, в комплекте с устройством удаленного управления электропитанием, кронштейном, монтажным комплектом) или эквивалент для нужд ГАУ РМ ""Лесопожарный центр Республики Мордовия"" с установкой и настройкой к Системе дистанционного мониторинга и раннего обнаружения лесных пожаров на территории лесного фонда Республики Мордовия "	"
                                1 470 660.00"	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15791372	мониторинг	not
64	Поставка расходных материалов и комплектующих для принтеров и МФУ (СЗ-К-04-23)	"
                                3 345 476.89"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0173200001423001490	мониторинг	not
65	Оказание услуг по мониторингу транспортных средств, предоставлению мониторинговой информации и ретрансляции мониторинговой информации на сервер ООО «Яндекс» для нужд МП ТПАТП №3	"
                                683 441.76"	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15791057	мониторинг	not
66	Поставка горюче-смазочных материалов (дизельное топливо) для отопления КПТ Богучаны	"
                                411 372.00"	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15790909	мониторинг	not
67	"Оказание услуг по предоставлению неисключительных имущественных прав на использование программ для ЭВМ в целях дистанционного мониторинга и раннего обнаружения лесных пожаров на территории Республики Мордовия для нужд ГАУ РМ ""Лесопожарный центр Республики Мордовия"""	"
                                130 800.00"	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15791506	мониторинг	not
68	"Выполнение работ по установке и настройке системы мониторинга информационной безопасности вадминистрации города Радужный"	"
                                355 346.66"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0187300007823000179	мониторинг	not
69	Поставка изделий медицинского назначения для больных сахарным диабетом, в рамках льготного обеспечения на 2024 год.	"
                                53 000.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0142200001323020999	мониторинг	not
70	Поставка изделий медицинского назначения для больных сахарным диабетом, в рамках льготного обеспечения на 2024 год.	"
                                135 000.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0142200001323021000	мониторинг	not
71	Поставкалекарственного препарата для медицинского применения Этанерцепт для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа – Югры и страдающих некоторыми видами заболеваний, при лечении которых лекарственные средства,медицинские изделия и специализированные продукты лечебного питания предоставляются по рецептам бесплатно за счет средств бюджета автономного округа в 2024 году	"
                                5 861 481.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123005084	мониторинг	not
72	оказание услуг по предоставлению права на использование программы для ЭВМ: Поисково-аналитической системы для организации мониторинга социальных сетей на условиях простой (неисключительной) лицензии	"
                                942 000.00"	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0809500000323003445	мониторинг	not
73	Поставка лекарственного препарата для медицинского применения Филграстим для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа – Югры и страдающих некоторыми видами заболеваний, при лечении которых лекарственные средства, медицинские изделияи специализированные продукты лечебного питания предоставляются по рецептам бесплатно за счет средств бюджета автономного округа в 2024 году	"
                                1 593 573.04"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123005090	мониторинг	not
74	Оказание специальных технических услуг в области защиты информации – проведение работ по контролю эффективности внедренных мер защиты информации и эффективности системы акустической и виброакустической защиты (далее - СВАЗ) выделенного помещения 3 категории «Переговорная» на базе звукоизоляционной кабины типа «IzoCab»	"
                                109 100.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0332100002523000004	мониторинг	not
75	Аттестация объектов информатизации (ИСПДн)	"
                                114 316.67"	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0332100002523000005	мониторинг	not
76	Поставкалекарственногопрепарата для медицинского применения Элтромбопаг для обеспечения граждан, включенных в региональный сегмент Федерального регистра лиц, страдающих жизнеугрожающими и хроническими прогрессирующими редкими (орфанными) заболеваниями, проживающих на территории Ханты-Мансийского автономного округа – Югры, за счет средств бюджета автономного округа в 2024 году	"
                                9 025 522.52"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123005096	мониторинг	not
77	Охранные услуги с помощью технических средств средств охраны	"
                                7 266.66"	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0818500002923000010	мониторинг	not
78	Передача неисключительных (пользовательских), лицензионных прав на программное обеспечение - Лабораторная Информационная Система (ЛИС), с последующей настройкой.	"
                                223 500.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0373200011423001080	мониторинг	not
79	Оказание услуг по техническому обслуживанию комплексов автоматической пожарной и охранной сигнализации, системы видеонаблюдения, систем оповещения людей о пожаре в зданиях, мониторингу тревожных сигналов автоматической пожарной сигнализации	"
                                380 000.04"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0334200010923000140	мониторинг	not
80	Поставка лекарственного препарата для медицинского применения Салметерол+Флутиказон для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа – Югры и страдающих некоторыми видами заболеваний, при лечении которых лекарственные средства, медицинские изделия и специализированные продукты лечебного питания предоставляются по рецептам бесплатно за счет средств бюджета автономного округа в 2024 году	"
                                10 596 744.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123005121	мониторинг	not
81	Поставка лекарственных препаратов для медицинского применениядля обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа – Югры и страдающих некоторыми видами заболеваний, при лечении которых лекарственные средства,медицинские изделияи специализированные продукты лечебного питания предоставляются по рецептам бесплатно за счет средств бюджета автономного округа в 2024 году	"
                                1 003 140.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123005124	мониторинг	not
82	Поставка лекарственного препарата для медицинского применения Леводопа+Карбидопадля обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа – Югры и страдающих некоторыми видами заболеваний, при лечении которых лекарственные средства, медицинские изделия и специализированные продукты лечебного питания предоставляются по рецептам бесплатно за счет средств бюджета автономного округа в 2024 году	"
                                754 375.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123005126	мониторинг	not
83	Поставка лекарственного препарата для медицинского применения Панкреатин для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа – Югры и страдающих некоторыми видами заболеваний, при лечении которых лекарственные средства, медицинские изделия и специализированные продукты лечебного питания предоставляются по рецептам бесплатно за счет средств бюджета автономного округа в 2024 году	"
                                3 191 277.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123005129	мониторинг	not
84	Монтаж оборудования комплекса подсистемы пожарного мониторинга в здании наркологического отделения (1 этаж) по адресу: Краснодарский край г. Кропоткин, пер. Восточный 62	"
                                112 782.90"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0318300194223000259	мониторинг	not
85	Поставка лекарственного препарата для медицинского применения Азитромицин для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа - Югры, включенных в региональный сегмент Федерального регистра лиц, за счет средств, предоставляемых из федерального бюджета бюджетам субъектов РФ на реализацию отдельных полномочий в области оказания государственной социальной помощи в 2023 году.	"
                                2 277.00"	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0387200009123005133	мониторинг	not
86	"Поставка смеси для детского питания на основе аминокислот для обеспечения жителей округа в рамках реализации государственной программы Ханты-Мансийского автономного округа-Югры «Современное здравоохранение», подпрограммы 3 «Охрана здоровья матери и ребенка», мероприятие 3.2 ""Развитие специализированной медицинской помощи детям"" в 2024 году."	"
                                590 800.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123005136	мониторинг	not
87	Поставка медицинского изделия (игла для автоинъектора) для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа – Югры, включенных в региональный сегмент Федерального регистра лиц, за счет средств, предоставляемых из федерального бюджета бюджетам субъектов РФ на реализацию отдельных полномочий в области оказания государственной социальной помощи в 2024 году	"
                                818 495.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123005137	мониторинг	not
88	Поставка продуктов питания	"
                                1 889.50"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0302100026823000065	мониторинг	not
