	name	price	refers	tag	seen
41	Выполнение работпо установке систем АУПС и СОУЭ с выводом на краевой противопожарный мониторинг по Приморскому краю в здании ЦВМиР ГАУЗ «ККЦ СВМП», расположенного по адресу: г. Владивосток, Кирова, 66. (для МСП)	"
                                8 863 938.79"	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16337323	мониторинг	not
42	Поставка реагентов для автоматического анализатора MAGLUMI для нужд лаборатории клинической иммунологии ГБУЗ «Магаданская областная больница»	"
                                6 723 879.23"	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0847500000924000068	мониторинг	not
43	Поставка автомобильных шин	"
                                116 426.72"	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0348100049924000002	мониторинг	not
44	Оказание авиационных транспортных услуг на легком самолете с экипажем для проведения работ по мониторингу пожарной опасности и тушению лесных пожаров на территории лесного фонда Республики Бурятия силами Автономного учреждения Республики Бурятия «Забайкальская база авиационной охраны лесов», проведения воздушных тренировок и летной подготовки работников парашютно-пожарной десантной службы Автономного учреждения Республики Бурятия «Забайкальская база авиационной охраны лесов» в 2024 году	"
                                19 867 867.25"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=1002500003324000012	мониторинг	not
45	Оказание авиационных транспортных услуг на легком самолете с экипажем для проведения работ по мониторингу пожарной опасности и тушению лесных пожаров на территории лесного фонда Республики Бурятия силами Автономного учреждения Республики Бурятия «Забайкальская база авиационной охраны лесов», проведения воздушных тренировок и летной подготовки работников парашютно-пожарной десантной службы Автономного учреждения Республики Бурятия «Забайкальская база авиационной охраны лесов» в 2024 году	"
                                16 869 720.80"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=1002500003324000011	мониторинг	not
46	Оказание авиационных транспортных услуг на легком самолете с экипажем для проведения работ по мониторингу пожарной опасности и тушению лесных пожаров на территории лесного фонда Республики Бурятия силами Автономного учреждения Республики Бурятия «Забайкальская база авиационной охраны лесов», проведения воздушных тренировок и летной подготовки работников парашютно-пожарной десантной службы Автономного учреждения Республики Бурятия «Забайкальская база авиационной охраны лесов» в 2024 году	"
                                13 678 152.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=1002500003324000009	мониторинг	not
47	Оказание авиационных транспортных услуг на легком самолете с экипажем для проведения работ по мониторингу пожарной опасности и тушению лесных пожаров на территории лесного фонда Республики Бурятия силами Автономного учреждения Республики Бурятия «Забайкальская база авиационной охраны лесов», проведения воздушных тренировок и летной подготовки работников парашютно-пожарной десантной службы Автономного учреждения Республики Бурятия «Забайкальская база авиационной охраны лесов» в 2024 году	"
                                13 678 152.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=1002500003324000010	мониторинг	not
48	Закупка масел и охлаждающей жидкости	"
                                1 086 098.60"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0347100000624000001	мониторинг	not
49	Поставка батарей и аккумуляторов	"
                                81 600.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0324100004424000010	мониторинг	not
50	Поставка бланковой продукции	"
                                317 000.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0324100004424000009	мониторинг	not
51	Поставка медицинского оборудования (регистратор амбулаторный для электрокардиографического мониторинга)	"
                                174 000.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0301300025524000020	мониторинг	not
52	Оказание авиационных транспортных услуг на легком вертолете с экипажем для проведения работ по мониторингу пожарной опасности и тушению лесных пожаров на территории лесного фонда Республики Бурятия силами Автономного учреждения Республики Бурятия «Забайкальская база авиационной охраны лесов» в 2024 году	"
                                74 900 000.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=1002500003324000013	мониторинг	not
53	Поставка реагентов для диагностики и мониторинга лечения ВИЧ-инфекции	"
                                4 609 219.47"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0380200000124000223	мониторинг	not
54	Выполнение работпо установке систем АУПС и СОУЭ с выводом на краевой противопожарный мониторинг по Приморскому краю в здании ЦРС ГАУЗ «ККЦ СВМП», расположенного по адресу: г. Владивосток, Спортивная, 11.	"
                                1 759 035.46"	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16336318	мониторинг	not
55	Оказание услуг по предоставлению доступа к сервису данных без его размещения на компьютерном оборудовании пользователя в целях организации мониторинга по численности, структуре и динамике туристского потока на территории Самарской области.	"
                                6 000 000.00"	https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0142200001324001256	мониторинг	not
56	211295_Поставка высоковольтных вводов 110кВ типа ГНТIII-60-126/800 О1 ИВУЕ.686382.103-01 (в комплекте с датчиками DB/2 для присоединения средств онлайн мониторинга) с фарфоровой покрышкой и RIN изоляцией для Уфимской ТЭЦ-4 филиала ООО «БГК»	"
                                2 221 710.00"	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16337564	мониторинг	not
57	"Оказание услуг по охране объекта полигон ТКО Талдомский для нужд МБУ ""ТЭЦ"""	"
                                450 000.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0848300060624000024	мониторинг	not
58	Поставка радиозондовых оболочек	"
                                608 000.00"	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0311100010924000004	мониторинг	not
59	Оказание услуг по обеспечению продления сервисных сертификатов, мониторингу событий информационной безопасности объектов защищенной сети передачи данных VipNet №1988 и комплексному техническому сопровождению системы обеспечения информационной безопасности	"
                                1 392 037.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0818500000824000650	мониторинг	not
60	Телематические услуги связи стандартов и технологий GSM/GPRS/EDGE. 3G/HSPA для действующей системы спутникового мониторинга служебного транспорта Министерства экологии Челябинской области	"
                                33 248.80"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0869200000224000548	мониторинг	not
61	Поставка товара: Системы непрерывного мониторинга глюкозы в целях социального обеспечения	"
                                135 000.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0816500000624000570	мониторинг	not
62	Телематические услуги связи стандартов и технологий GSM/GPRS/EDGE. 3G/HSPA для действующей системы спутникового мониторинга служебного транспорта Министерства экологии Челябинской области	"
                                13 650.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0869200000224000547	мониторинг	not
63	Телематические услуги по мониторингу подвижных объектов. видеонаблюдение на территории города Льгова Курской области	"
                                1 189 500.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0344300030124000001	мониторинг	not
64	Поставка канцелярских ручек для проведения государственной итоговой аттестации в 2024 году	"
                                47 694.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0311200049524000004	мониторинг	not
65	"Оказание услуг по техническому обслуживанию передающего оборудования системы пожарного мониторинга устройство связи системы «Стрелец-Интеграл» ТАНДЕМ IP-Ив ГАУ СО СОЦ ""Волжские зори"""	"
                                31 900.00"	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16339167	мониторинг	not
66	Поставка медицинских изделий - Регистратор амбулаторный для мониторинга артериального давления, ввод в эксплуатацию медицинских изделий, обучение правилам эксплуатации специалистов, эксплуатирующих медицинские изделия	"
                                1 741 719.96"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0129200005324000236	мониторинг	not
67	Поставка медицинских изделий (регистратор ЭКГ, монитор АД) ввод в эксплуатацию медицинских изделий, обучение правилам эксплуатации специалистов, эксплуатирующих медицинские изделия	"
                                385 833.33"	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0338200010524000010	мониторинг	not
68	Оказание услуг по техническому обслуживанию систем (системы передачи извещений автоматической пожарной сигнализации на центральный пульт мониторинга МЧС ЕДДС-01) обеспечения пожарной безопасности зданий и сооружений для обеспечения нужд ОГБУЗ «Валуйская ЦРБ» в 2024 - 2025 гг. 	"
                                266 932.82"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0826500000924000360	мониторинг	not
69	Оказание услуги по передаче Сертификата на оказание услуг по комплексному техническому сопровождению СОИБ и мониторингу событий информационной безопасности объектов ЗСПД	"
                                459 367.37"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0318300027224000004	мониторинг	not
70	Оказание услуг по проведению работ по мониторингу состояния окружающей среды на полигоне ТБО в р.п. Белоярский Свердловской области с составлением отчета по результатам проведенного мониторинга.	"
                                598 760.00"	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16337289	мониторинг	not
71	Поставка медицинского оборудования	"
                                121 500.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0340200003324000890	мониторинг	not
72	Оказание комплекса услуг, в т.ч. вооруженной физической охраны объектов МУП УИС, услуг мониторинга за трекерами, поддержанию работоспособности, обслуживанию и ремонту инженерно-технических средств охраны на объектах ТЭК МУП УИС, техническому обслуживанию автоматических установок пожарной сигнализации	"
                                52 826 736.48"	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16337824	мониторинг	not
73	"Оказание услуг по предоставлению неисключительных имущественных прав на использование программ для ЭВМ в целях дистанционного мониторинга и раннего обнаружения лесных пожаров на территории Республики Мордовия для нужд ГАУ РМ ""Лесопожарный центр Республики Мордовия"""	"
                                1 324 400.00"	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16337753	мониторинг	not
74	Поставка радиозондовых оболочек	"
                                147 960.00"	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0311100010924000005	мониторинг	not
75	"Оказание услуг по обслуживанию оборудования системы дистанционного мониторинга и раннего обнаружения лесных пожаров на территории Республики Мордовия для нужд ГАУ РМ ""Лесопожарный центр Республики Мордовия"""	"
                                1 324 400.00"	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16339045	мониторинг	not
76	Оказание комплексной услуги по обеспечению мониторинга, прогнозирования и моделирования гидрологических рисков на территории Республики Башкортостан	"
                                9 600 000.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0801500001124000113	мониторинг	not
77	Оказание услуг по охране объектов незавершенного строительства с помощью технических средств видеонаблюдения	"
                                869 800.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0134300025824000017	мониторинг	not
78	Оказание услуги по приобретению неисключительных прав (лицензии) и сопровождению (технической поддержке) программного комплекса автоматизированного мониторинга социальных сетей и Интернет-мессенджеров «LD 3.0» («Демон Лапласа»)	"
                                350 000.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0318200070424000003	мониторинг	not
79	оказание охранных услуг	"
                                103 128.30"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0859200001124000310	мониторинг	not
80	Оказание услуг по охране с помощью тревожной сигнализации и пульта централизованного наблюдения	"
                                174 264.48"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0851200000624000418	мониторинг	not
81	Закупка диагностических средств для выявления и мониторинга лечения лиц, инфицированных вирусами иммунодефицита человека	"
                                999 960.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0310200000324000168	мониторинг	not
82	поставка пластифицированных радиозондовых оболочек	"
                                1 026 132.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0352100025024000003	мониторинг	not
83	Оказание услуг по организации автоматического мониторинга сигналов удаленных систем пожарной сигнализации	"
                                400 000.00"	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16346503	мониторинг	not
84	"Оказание телематических услуг связи для подразделений ФГБУ ""Якутское УГМС"""	"
                                2 640 000.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0316100010524000009	мониторинг	not
85	Поставка расходных материалов для респираторной поддержки, уродинамического мониторинга, аспирации и дренирования	"
                                1 004 500.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0325100016024000050	мониторинг	not
86	Оказание услуг по техническому обслуживанию оборудования системы мониторинга автоматических систем противопожарной защиты и вывода сигналов на пульт «01»	"
                                202 279.00"	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0318300169224000026	мониторинг	not
87	ЭА-№-1292/24 «Оказание услуг по охране объектов недвижимости»	"
                                1 175 611.34"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0119200000124000982	мониторинг	not
88	"Оказание услуг по техническому обслуживанию объектового оборудования и контроль исправности прохождения сигнала радиосистемы передачи извещений программно-аппаратного комплекса ""Стрелец-Мониторинг"""	"
                                71 683.37"	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0330300031924000006	мониторинг	not
89	Аукцион в электронной форме на поставку расходных материалов (Электрод игольчатый системы чрескожного мониторинга уровня глюкозы в интерстициальной жидкости) для обеспечения граждан, имеющих право на получение государственной социальной помощи в городе Москве (ВКС2024-3)	"
                                3 728 517.52"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0873200009824000276	мониторинг	not
90	Поставка в 2024 году лекарственного препарата для медицинского применения Сульфадиазин серебра для оказания медицинской помощи несовершеннолетним, страдающим заболеванием «буллезный эпидермолиз» в рамках реализации государственной программы Ханты-Мансийского автономного округа - Югры «Современное здравоохранение».	"
                                10 368.00"	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0387200009124000235	мониторинг	not
