	name	price	refers	tag	seen
16	Услуги по охране объекта, мониторингу и техническому обслуживанию установок охранной, тревожной сигнализации и системы оповещения людей при пожаре	"
                                570 000.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0320100019023000210	мониторинг	not
17	Оказание услуг по охране зданий (помещений) Заказчика при помощи технических средств охраны и тревожной сигнализации	"
                                138 468.00"	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0151100001723000035	мониторинг	not
18	Поставка медицинского оборудования в 2024 году	"
                                895 000.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0326100007723000416	мониторинг	not
19	"""Оказание комплекса услуг по техническому обслуживанию и мониторингу за состоянием комплекса технических средств охраны и объектовой приемопередающей аппаратурыв 2024 году""."	"
                                569 937.60"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0318300026123000451	мониторинг	not
20	Оказание услуг по обеспечению функционирования приборов объектовых оконечных и по техническому мониторингу состояния систем автоматической пожарной сигнализации в 2024-2025 гг.	"
                                310 400.16"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0372200009823000231	мониторинг	not
21	Поставка нефтепродуктов на стационарных АЗС г. Сочи	"
                                709 097.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0318100042923000002	мониторинг	not
22	Оказание охранных услуг	"
                                26 589 172.52"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0360100024423000346	мониторинг	not
23	Оказание услуг по охране объектов посредством пультовой охраны(ПЦО) и кнопки тревожной сигнализации(КТС)	"
                                496 120.32"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0152300045423000063	мониторинг	not
24	Оказание услуг по централизованной охране объектов и экстренном вызове наряда охраны с помощью средств тревожной сигнализации на объекты ГУЗ «Поликлиника №5»	"
                                71 747.61"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0329200062223010163	мониторинг	not
25	"Оказание услуг по техническому обслуживанию системы ""Стрелец-Мониторинг"" в здании отдела ЗАГС Исполнительного комитета Нурлатского муниципального района Республики Татарстан на 2024 год"	"
                                37 599.96"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0111300029823000164	мониторинг	not
26	Оказание охранных услуг	"
                                1 844 025.12"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0210100000223000175	мониторинг	not
27	Оказание охранных услуг	"
                                843 264.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0190200000323014324	мониторинг	not
28	Поставка лекарственного препарата для медицинского применения Алоглиптин для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа - Югры, включенных в региональный сегмент Федерального регистра лиц, за счет средств, предоставляемых из федерального бюджета бюджетам субъектов РФ на реализацию отдельных полномочий в области оказания государственной социальной помощи в 2024 году	"
                                146 137.60"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123006545	мониторинг	not
29	Оказание охранных услуг	"
                                22 999 615.50"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0122200002523005254	мониторинг	not
30	Поставка компьютеров персональных настольных (моноблоков)	"
                                377 706.68"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0349100008823000051	мониторинг	not
31	Поставка лекарственного препарата для медицинского применения Индапамид для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа – Югры и страдающих некоторыми видами заболеваний, при лечении которых лекарственные средства, медицинские изделия и специализированные продукты лечебного питания предоставляются по рецептам бесплатно за счет средств бюджета автономного округа в 2024 году	"
                                5 617 462.80"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123006546	мониторинг	not
32	2023-14726/ Оказание услуг по техническому обслуживанию системы передачи извещений о пожаре ПАК «Стрелец-Мониторинг» по радиокоммуникационным каналам связи с выводом сигнала на пульт Главного управления МЧС России по Воронежской области (подразделение пожарной охраны)	"
                                31 088.04"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0131200001023014573	мониторинг	not
33	"Выполнение работ по техническому обслуживанию автоматической пожарной сигнализации, по техническому обслуживанию радиосистемы передачи извещений (далее- РСПИ) ""Стрелец-Мониторинг"" (Реестровый номер 2023.084207)"	"
                                132 468.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0352200003023000079	мониторинг	not
34	Поставка жидкого мыла	"
                                4 782.09"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0801500001023000003	мониторинг	not
35	Оказание охранных услуг. Филиал ФГБУ «Рослесинфорг» «Кареллеспроект»	"
                                180 977.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0373100134523001162	мониторинг	not
36	Поставка хозяйственных товаров	"
                                21 376.45"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0801500001023000004	мониторинг	not
37	"ЗК-№-23136/23 «Поставка медицинского изделия (комплект мониторов компьютеризированных носимых суточного мониторирования ЭКГ и АД) к аппаратно-программному комплексу ""Союз-""ДМС"" для нужд КГБУЗ ""КМРД №4""»"	"
                                442 566.66"	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0119200000123021855	мониторинг	not
38	"Оказание услуг по обеспечению пультовой и физической охраны объектов для нужд государственного бюджетного учреждения здравоохранения Самарской области ""Похвистневская центральная районная больница """	"
                                3 369 328.08"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0142200001323027761	мониторинг	not
39	Оказание услуг по физической и пультовой охране	"
                                10 266 850.35"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0142200001323027762	мониторинг	not
40	Оказание услуги частной охраны (Охранный (технический) мониторинг)	"
                                63 771.84"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0357500000623000048	мониторинг	not
41	Оказание охранных услуг	"
                                74 263.20"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0254100000123000238	мониторинг	not
42	Оказание услуг по охране объектов (пультовая охрана)	"
                                116 600.04"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0843500000223007734	мониторинг	not
43	оказание услуг по принятию под охрану с использованием технических средств охранной и тревожной сигнализации, с выводом на пульт централизованного наблюдения, включая услуги по эксплуатационному обслуживанию технических средств охраны, установленных в служебных помещениях отделов ЗАГС управления ЗАГС администрации г. Владивостока	"
                                600 000.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0120300012723000275	мониторинг	not
44	Поставка лекарственного препарата для медицинского применения Бозентан для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа - Югры, включенных в региональный сегмент Федерального регистра лиц, за счет средств, предоставляемых из федерального бюджета бюджетам субъектов РФ на реализацию отдельных полномочий в области оказания государственной социальной помощи в 2024 году	"
                                1 945 362.72"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123006547	мониторинг	not
45	Поставка программно-аппаратного комплекса для передачи сигнала о пожаре в автоматическом режиме по радиоканалу на ПАК «Стрелец-Мониторинг» Единого дежурно-диспетчерского центра реагирования на чрезвычайные ситуации г. Москвы сустановкой и пуско-наладкой на объектах МГТУ им. Н.Э. Баумана	"
                                548 730.00"	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0373100076523000726	мониторинг	not
46	Поставка лекарственного препарата для медицинского применения Моксонидин для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа – Югры и страдающих некоторыми видами заболеваний, при лечении которых лекарственные средства, медицинские изделия и специализированные продукты лечебного питания предоставляются по рецептам бесплатно за счет средств бюджета автономного округа в 2024 году	"
                                19 719 051.60"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123006548	мониторинг	not
47	Оказание услуг по охране	"
                                818 756.64"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0190200000323014359	мониторинг	not
48	Право заключения государственного контракта на оказание услуг по информационно-техническому сопровождению оборудования предназначенного для проведения государственного кадастра, государственного мониторинга объектов животного мира и контроля транспортных средств для нужд Государственного комитета Республики Татарстан по биологическим ресурсам	"
                                519 270.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0111200000923000799	мониторинг	not
49	"Поставка медицинского изделия для оказания медицинской помощи в рамках реализации государственной программы Ханты-Мансийского автономного округа - Югры ""Современное здравоохранение"", подпрограммы ""Совершенствование оказания специализированной, в том числе высокотехнологичной медицинской помощи"" мероприятия 2.6 ""Совершенствование системы оказания медицинской помощи больным туберкулезом, включая мероприятие профилактической направленности"" на 2024 год."	"
                                2 747 445.12"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123006549	мониторинг	not
50	Оказание услуг частной охраны (Охранный (технический) мониторинг)	"
                                60 624.50"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0177200000923004505	мониторинг	not
51	Услуги частной охраны (охранный (технический) мониторинг)	"
                                586 082.88"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0290100000623000120	мониторинг	not
52	"Оказание услуг по проведению лабораторных исследований (микробиологический мониторинг) для нужд ГБУЗ ПК ""ГКБ им. М.А. Тверье"" "	"
                                1 000 000.00"	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0356500003323000518	мониторинг	not
53	Услуга частной охраны (охранный (технический) мониторинг)	"
                                200 027.52"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0290100000623000121	мониторинг	not
54	Оказание услуг по проведению сервисного (технического) обслуживания оборудования мониторинга комплексной безопасности объектов с обязательным выводом сигнала на пуль пожарной охраны (обеспечивающих дублирование сигнала (свет и звук) на пульт пожарной охраны без участия работников объекта и (или) транслирующей этот сигнал организацией п.7 ст.83 ФЗ 123 «ТРОПБ»), в том числе «Пожарного мониторинга» на объекте: ГБУЗ «Специализированная психиатрическая больница №5» министерства здравоохранения Краснодарского края	"
                                73 296.63"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0318200064023000210	мониторинг	not
55	"Содержание в 2024 году площадки для временного накопления твердых коммунальных отходов по адресу (местонахождение): в 0,1 км на юго-запад от пересечения автомобильных дорог ""Томск-Каргала-Колпашево"" и ""Чажемто-Подгорное"" (окрестности с. Чажемто)"	"
                                2 528 914.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0165300003323000155	мониторинг	not
56	Поставка потолочных плит	"
                                209 999.65"	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0320100011323000047	мониторинг	not
57	"Оказание услуг по пультовой охране управления и медицинского склада ГКУЗ МЦ ""Резерв"""	"
                                121 219.20"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0142200001323027882	мониторинг	not
58	Поставка лекарственных препаратов для медицинского применения для лечения заболеваний нервной системы для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа - Югры, включенных в региональный сегмент Федерального регистра лиц, за счет средств, предоставляемых из федерального бюджета бюджетам субъектов РФ на реализацию отдельных полномочий в области оказания государственной социальной помощи в 2024 году.	"
                                197 553.55"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123006586	мониторинг	not
59	"Оказание услуг по информационно-технологическому сопровождению программы ""1С"""	"
                                236 000.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0122100011423000008	мониторинг	not
60	Оказание услуг по уборке служебных помещений	"
                                297 360.42"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0122100011423000007	мониторинг	not
61	Поставка лекарственного препарата для медицинского применения Метилдопа для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа – Югры и страдающих некоторыми видами заболеваний, при лечении которых лекарственные средства, медицинские изделия и специализированные продукты лечебного питания предоставляются по рецептам бесплатно за счет средств бюджета автономного округа в 2024 году	"
                                22 875.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123006588	мониторинг	not
62	Оказание услуг по обеспечению эксплуатации подсистемы «Планирование и мониторинг деятельности Федерального казначейства» Системы управления эксплуатацией Федерального казначейства	"
                                10 800 000.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0895100000123000374	мониторинг	not
63	Оказание охранных услуг	"
                                97 502.40"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0345300035123000163	мониторинг	not
64	Поставка лекарственных препаратов для медицинского применения, поступающих для нужд здравоохранения Ханты-Мансийского автономного округа - Югры в рамках реализации постановления Правительства Ханты-Мансийского автономного округа – Югры от 19.07.2002 г. № 435-п «О создании резервов материальных ресурсов (запасов) Ханты-Мансийского автономного округа – Югры для ликвидации чрезвычайных ситуаций межмуниципального и регионального характера и в целях гражданской обороны» в 2024 году.	"
                                177 463.97"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123006589	мониторинг	not
65	Оказание услуг по техническому обслуживанию и планово-предупредительному ремонту объектового оборудования системы передачи извещений «Стрелец-мониторинг» в ГБУЗ НО «НОКПД» - филиал «Сережинский» в 2024 г.	"
                                59 896.44"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0332200021123000339	мониторинг	not
66	Оказание услуг по техническому обслуживанию и планово-предупредительному ремонту объектового оборудования системы передачи извещений «Стрелец-мониторинг» в ГБУЗ НО «НОКПД»-филиал «Сухобезводнинский» в 2024 г.	"
                                59 896.44"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0332200021123000340	мониторинг	not
67	Поставка лекарственных препаратов для медицинского применения для лечения заболеваний сердечно-сосудистой системыдляобеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа – Югры, включенных в региональный сегмент Федерального регистра лиц, за счет средств, предоставляемых из федерального бюджета бюджетам субъектов РФ на реализацию отдельных полномочий в области оказания государственной социальной помощи в 2024 году	"
                                287 418.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123006590	мониторинг	not
68	"Оказание услуг по(централизованной охране объекта (комнатс наркосодержащими препаратами) и оперативное реагирование на сигналы тревоги для нужд ГБУЗ ВО ""Юрьев-Польская ЦРБ"""	"
                                248 060.16"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0128200000123006634	мониторинг	not
69	Поставка медицинского оборудования (Аппарат для холтеровского мониторирования сердечной деятельности)	"
                                139 650.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0358300100923000182	мониторинг	not
70	Оказание услуг по сопровождению автоматизированной информационной системы «Имущество», интегрированной с автоматизированной информационной системой обеспечения градостроительной деятельности «Мониторинг», созданной с использованием среды разработки, тестирования и отладки «ИнМета»	"
                                570 000.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0840300037423000406	мониторинг	not
71	Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс в 2024 году	"
                                516 644.40"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0372200209223000016	мониторинг	not
72	"Услуги частной охраны (охранный технический мониторинг) для нужд Шахтинского филиала ГБУ РО ""ОКЦФП"""	"
                                181 200.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0358200034823000596	мониторинг	not
73	"Оказание услуг по информационно-техническому обслуживанию системы мониторинга и управления транспортом для нужд ГБУЗ ВО ""Гороховецкая ЦРБ"""	"
                                206 720.76"	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0328300014423000039	мониторинг	not
74	Оказание услуг по пультовой охране и техническому обслуживанию охранной сигнализации гаража на территории Республике Бурятия.	"
                                157 639.70"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0191100003323000025	мониторинг	not
75	Поставка продуктов питания для ТДС Томского ЦГМС-филиала ФГБУ «Западно-Сибирское УГМС»	"
                                18 163.54"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0365400000323000006	мониторинг	not
76	Поставка систем непрерывного мониторинга глюкозы для обеспечения детей, больных сахарным диабетом 1 типа в возрасте от 4 до 17 лет для нормального жизнеобеспечения на 2024 год	"
                                69 900 481.90"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123006591	мониторинг	not
77	Оказание услуг по техническому обслуживанию в сфере навигационной деятельности в отношении транспортных средств, оборудованных системой спутникового мониторинга ГЛОНАСС (Реестровый номер 2023.084535)	"
                                78 120.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0352300000423000166	мониторинг	not
78	Поставкаиммунобиологического лекарственного препарата для медицинского применения Вакцина для профилактики ротавирусной инфекции, пентавалентная, живая для вакцинации населения Ханты-Мансийского автономного округа – Югры в рамках мероприятия 1.6.«Профилактика инфекционных и паразитарных заболеваний, включая иммунопрофилактику», подпрограммы 1. «Развитие первичной медико-санитарной помощи», государственной программы Ханты-Мансийского автономного округа - Югры «Современное здравоохранение», за счет средств бюджета автономного округа в 2024 году	"
                                11 126 500.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123006543	мониторинг	not
79	Оказание охранных услуг	"
                                927 313.92"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0366200035623007944	мониторинг	not
80	Поставка лекарственного препарата для медицинского применения Инозин+Никотинамид+Рибофлавин+Янтарная кислота, поступающего для нужд здравоохранения Ханты-Мансийского автономного округа - Югры в рамках реализации постановления Правительства Ханты-Мансийского автономного округа – Югры от 19.07.2002 г. № 435-п «О создании резервов материальных ресурсов (запасов) Ханты-Мансийского автономного округа – Югры для ликвидации чрезвычайных ситуаций межмуниципального и регионального характера и в целях гражданской обороны» в 2024 году	"
                                25 975.40"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123006580	мониторинг	not
81	Оказание услуг по сопровождению сегмента Единой системы электронного документооборота и делопроизводства исполнительных органов государственной власти Санкт-Петербурга в 2024 году	"
                                447 372.24"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0372200209223000015	мониторинг	not
82	Оказание услуг по предоставлению лицензий (неисключительных) на право использования обновления на программы для ЭВМ сметно-аналитического комплекса А0, Системы ПИР в 2024 году	"
                                477 266.60"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0372200209223000014	мониторинг	not
83	Оказание услуг по охране зданий и помещений районных судов Рязанской области путем мониторинга (наблюдения) за техническими средствами охраны	"
                                119 153.32"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0159100000223000078	мониторинг	not
84	Оказание услуг по техническому обслуживанию системы «Стрелец-Мониторинг» обеспечения пожарной безопасности зданий и сооружений»	"
                                57 699.90"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0360300001323000898	мониторинг	not
85	"Оказание услуг по техническому обслуживанию и ремонту систем охранно-пожарной сигнализации, автоматики дымоудаления и обслуживанию станции радиосистемы передачи извещений ""Стрелец-Мониторинг"""	"
                                485 160.00"	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=16089473	мониторинг	not
86	Оказание услуг по охране имущества Заказчика при помощи средств охранной сигнализации	"
                                290 120.00"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0311200037823000050	мониторинг	not
87	Оказание услуг по техническому обслуживанию и планово-предупредительному ремонту объектового оборудования системы передачи извещений «Стрелец-мониторинг» в ГБУЗ НО «НОКПД» в 2024 г.	"
                                50 925.24"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0332200021123000335	мониторинг	not
88	Оказание услуг по эксплуатационно-техническому обслуживанию объектовой станции системы «Стрелец-мониторинг» и контролю поступления извещений на пультовую станцию на объекте.	"
                                41 000.04"	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0360200002323000101	мониторинг	not
