	name	price	refers	tag	seen
75	Поставка рабочей станции для комбинированного ЭКГ и АД мониторирования в 2023 году	1 431 180.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0372200009723000136	мониторинг	not
76	Поставка нефтепродуктов по смарт-картам в октябре, ноябре 2023 года для нужд ФГБУ «Западно-Сибирское УГМС»	299 702.00	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0351100033323000014	мониторинг	not
77	"Поставка лекарственного препарата для медицинского применения Ритонавир для обеспечения жителей округа в рамках реализации государственной программы Ханты-Мансийского автономного округа-Югры «Современное здравоохранение», подпрограммы 1. ""Развитие первичной медико-санитарной помощи"", мероприятие 1.5 ""Совершенствование системы лекарственного обеспечения, в том числе в амбулаторных условиях, включая льготное обеспечение граждан"" на 2023 год."	968 436.90	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123004524	мониторинг	not
78	Геотехнический мониторинг	800 000.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0190300000423001103	мониторинг	not
79	Поставка иммунобиологического лекарственного препарата для медицинского применения Вакцина для профилактики ветряной оспы для вакцинации населения Ханты-Мансийского автономного округа – Югры в рамках мероприятия 1.6.«Профилактика инфекционных и паразитарных заболеваний, включая иммунопрофилактику», подпрограммы 1. «Развитие первичной медико-санитарной помощи», государственной программы Ханты-Мансийского автономного округа - Югры «Современное здравоохранение», за счет средств бюджета автономного округа в 2023 году.	49 278 970.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123004525	мониторинг	not
80	Поставка продукции радиоэлектронной промышленности (видеоадаптера)	496 078.55	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0335500000423000037	мониторинг	not
81	Проведение мониторинга подземных вод в районе полей фильтрации (в соответствии с Техническим заданием)	118 000.00	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0344100003123000089	мониторинг	not
82	Поставка лекарственного препаратадля медицинского применения Амбризентан дляобеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа – Югры, включенных в региональный сегмент Федерального регистра лиц, за счет средств, предоставляемых из федерального бюджета бюджетам субъектов РФ на реализацию отдельных полномочий в области оказания государственной социальной помощив 2024 году	693 594.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123004527	мониторинг	not
83	№ зз-32955-2023 Услуги частной охраны (Охранный (технический) мониторинг)	58 124.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0813500000123015006	мониторинг	not
84	Датчик системы чрескожного мониторинга уровня глюкозы для обеспечения детей, страдающих сахарным диабетом 1-го типа, медицинскими изделиями для непрерывного мониторинга глюкозы в 2023 году.	31 900 000.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0168500000623003919	мониторинг	not
85	Поставкалекарственного препарата для медицинского применения Метотрексат для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа – Югры и страдающих некоторыми видами заболеваний, при лечении которых лекарственные средства, медицинские изделия и специализированные продукты лечебного питания предоставляются по рецептам бесплатно за счет средств бюджета автономного округа в 2024 году	129 360.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123004529	мониторинг	not
86	Оказание услуг по мониторингуи техническому обслуживанию средствохранной и тревожной сигнализации,выезд наряда охраны по сигналу «ТРЕВОГА»	396 730.20	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0171200001923003549	мониторинг	not
87	Оказание услуг по измерению тяжелых металлов в атмосферном воздухе (никель, медь, железо, марганец, хром, цинк, кадмий, олово, алюминий)	2 807 166.24	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0372500009823000024	мониторинг	not
88	Поставка гидрогеологического оборудования	58 462.34	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0372500009823000025	мониторинг	not
89	поставка медицинских изделий (спирометр диагностический, монитор пациента) для оснащения филиалов ГОБУЗ «Кандалакшская ЦРБ» после ремонта	659 365.33	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0149200002323004671	мониторинг	not
90	Поставка медицинского изделия (Система мониторинга физиологических показателей) для нужд ГБУЗ «Магаданская областная больница»	7 583 333.30	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0847500000923001591	мониторинг	not
91	"Закупка систем электростимуляции периферического нерва для мониторинга нервно-мышечной блокады для объекта «Хирургический корпус ГБУЗ ""Брянская областная детская больница"" по адресу: г.Брянск, пр.Станке Димитрова, д.100»"	847 040.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0127200000223005583	мониторинг	not
92	Работы по капитальному ремонту помещений общей площадью 121,0 кв.м по адресу Камчатский край, Елизовский район, рп. Вулканный, ул. Центральная, д.6, помещение 3, поз.7-9, 11-15	6 203 210.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0538500000523000018	мониторинг	not
93	Поставка лекарственного препарата для медицинского применения Железа [III] гидроксид полимальтозат для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа - Югры, включенных в региональный сегмент Федерального регистра лиц, за счет средств, предоставляемых из федерального бюджета бюджетам субъектов РФ на реализацию отдельных полномочий в области оказания государственной социальной помощи в 2024 году	1 547 145.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123004530	мониторинг	not
94	Охрана объектов с осуществлением работ по проектированию, монтажу и эксплуатационному обслуживанию технических средств охраны, перечень видов которых устанавливается Правительством Российской Федерации, и (или) с принятием соответствующих мер реагирования на их сигнальную информацию	168 831.27	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0369300190823000001	мониторинг	not
95	"Оказание услуг по техническому обслуживанию радиопередающего оборудования системы передачи извещений о пожаре ""Стрелец-Мониторинг"""	399 999.96	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0329200062223007657	мониторинг	not
96	Оказание услуг по техническому обслуживанию приборов объектовых оконечных и по техническому мониторингу состояния систем пожарной сигнализации и оповещения людей о пожаре в СПб ГКУЗ «Центр восстановительного лечения «Детская психиатрия» им. С.С. Мнухина» для нужд Санкт-Петербурга в 2024 году	373 000.20	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0372200205023000109	мониторинг	not
97	Услуги по производству и трансляции на телевизионных каналах видеороликов по вопросам местного значения	406 598.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0330300056423000026	мониторинг	not
98	"Оказание услуг охраны помещений Межрегионального филиала Федерального казенного учреждения ""Центр по обеспечению деятельности Казначейства России"" в г. Казани"	546 499.44	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0811400000123000158	мониторинг	not
99	Поставка бумаги для офисной техники	986 700.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0139200000123013781	мониторинг	not
100	Поставка лекарственного препарата для медицинского применения Элтромбопаг для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа – Югры и страдающих некоторыми видами заболеваний, при лечении которых лекарственные средства, медицинские изделия и специализированные продукты лечебного питания предоставляются по рецептам бесплатно за счет средств бюджета автономного округа в 2024 году	6 444 267.48	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123004499	мониторинг	not
101	Поставка лекарственного препарата для медицинского применения Иксекизумаб для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа – Югры и страдающих некоторыми видами заболеваний, при лечении которых лекарственные средства, медицинские изделия и специализированные продукты лечебного питания предоставляются по рецептам бесплатно за счет средств бюджета автономного округа в 2024 году	3 575 552.40	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123004500	мониторинг	not
102	Поставка лекарственного препарата для медицинского применения Иксекизумаб для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа - Югры, включенных в региональный сегмент Федерального регистра лиц, за счет средств, предоставляемых из федерального бюджета бюджетам субъектов РФ на реализацию отдельных полномочий в области оказания государственной социальной помощи в 2024 году	4 555 945.80	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0387200009123004502	мониторинг	not
103	Оказание услуг мониторинга состояния объекта охраны, оборудованного действующей системой охраны и безопасности, и принятие соответствующих мер реагирования на их сигнальную информацию, поступающую на пульт централизованного наблюдения нужд Управления Федерального казначейства по Пензенской области.	168 734.52	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0811400000123000155	мониторинг	not
104	"Оказание услуг по организации и осуществлению технического обслуживания установок пожарной автоматики для радиоканального мониторинга на объектах КГБУЗ ""Детская городская больница №1, г. Барнаул"" в 2024 году"	144 000.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0817200000323014900	мониторинг	not
