	name	price	refers	tag	seen
59	поставка расходных материалов для оказания специализированной медицинской помощи	1 470 266.00	https://zakupki.gov.ru//epz/order/notice/za44/view/common-info.html?regNumber=0348100056221000633	мониторинг	not
60	поставка расходных материалов для оказания специализированной медицинской помощи	1 399 216.00	https://zakupki.gov.ru//epz/order/notice/za44/view/common-info.html?regNumber=0348100056221000632	мониторинг	not
61	поставка расходных материалов для оказания специализированной медицинской помощи	1 367 020.00	https://zakupki.gov.ru//epz/order/notice/za44/view/common-info.html?regNumber=0348100056221000625	мониторинг	not
62	поставка расходных материалов для оказания специализированной медицинской помощи	1 466 474.00	https://zakupki.gov.ru//epz/order/notice/za44/view/common-info.html?regNumber=0348100056221000624	мониторинг	not
63	поставка расходных материалов для оказания специализированной медицинской помощи	1 433 796.00	https://zakupki.gov.ru//epz/order/notice/za44/view/common-info.html?regNumber=0348100056221000623	мониторинг	not
64	поставка расходных материалов для оказания специализированной медицинской помощи	1 346 716.00	https://zakupki.gov.ru//epz/order/notice/za44/view/common-info.html?regNumber=0348100056221000621	мониторинг	not
65	"Расходное медицинское имущество для центра(сердечно-сосудистой хирургии)"	1 207 524.15	https://zakupki.gov.ru//epz/order/notice/inm111/view/common-info.html?regNumber=0373100090321000331	мониторинг	not
66	"Мониторинг опасных производственных объектов, поддержание в постоянной готовности сил реагирования по ЧС для нужд ФГКУ комбинат ""Слава"" Росрезерва"	1 016 600.00	https://zakupki.gov.ru//epz/order/notice/za44/view/common-info.html?regNumber=0327100003921000030	мониторинг	not
67	Поставка расходного медицинского имущества в 2022г	805 908.75	https://zakupki.gov.ru//epz/order/notice/za44/view/common-info.html?regNumber=0349100006721000330	мониторинг	not
68	Услуги по централизованной охране	194 400.00	https://zakupki.gov.ru//epz/order/notice/inm111/view/common-info.html?regNumber=0338100006121000009	мониторинг	not
69	Наблюдения за деформациями плотины, мониторинг водного объекта	350 000.00	https://zakupki.gov.ru//epz/order/notice/inm111/view/common-info.html?regNumber=0348100080021000153	мониторинг	not
70	Услуги частной охраны (охранный (технический) мониторинг)	219 446.50	https://zakupki.gov.ru//epz/order/notice/za44/view/common-info.html?regNumber=0338100008921000004	мониторинг	not
71	поставка оборудования для систем транспортного мониторинга	612 750.00	https://zakupki.gov.ru//epz/order/notice/inm111/view/common-info.html?regNumber=0373100056121000619	мониторинг	not
72	поставка расходных материалов для оказания специализированной медицинской помощи	1 365 194.00	https://zakupki.gov.ru//epz/order/notice/za44/view/common-info.html?regNumber=0348100056221000662	мониторинг	not
73	Приобретение программных средств защиты информации на носителе ( VipNet Client)	29 758.67	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0347100000822000008	мониторинг	not
74	Препараты лекарственные, реактивы, реагенты, изделия медицинского назначения (Б, ОМС) Расходные материалы №5	1 378 816.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0365100014822000212	мониторинг	not
75	на поставку медицинских изделий для сердечно-сосудистой хирургии	2 968 200.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0343200023223000004	мониторинг	not
76	Поставка датчиков системы чрескожного мониторинга уровня глюкозы для эндокринологического отделения на 2023 г.	835 000.50	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15153417	мониторинг	not
77	"Выполнение научно-исследовательской работы ""Оперативный мониторинг и оценка последствий лесных пожаров в Якутии по данным дистанционного зондирования. 2 этап"""	6 934 400.00	https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0816500000623006998	мониторинг	not
78	Поставка медицинского изделия (регистратор/анализатор амбулаторный для длительного электрокардиографического мониторинга) для Филиала ФГБУ ФНКЦ ФМБА России в Крыму 	1 786 400.00	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0373100037223000415	мониторинг	not
79	Услуги частной охраны (Выставление поста охраны, Охранный (технический) мониторинг)	9 838 080.00	https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0318300146523000062	мониторинг	not
80	Комплектующие изделия	20 174 003.40	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15190421	мониторинг	not
81	Выполнение работ (оказание услуг) по обеспечению ежедневного мониторинга средств массовой информации, а также социальных сетей о текущем состоянии реализации мероприятий национального проекта «Безопасные качественные дороги»; создание ежедневного мониторинга СМИ и аналитической справки на основе мониторинга; создание ежедневного мониторинга социальных сетей и блогосферы; создание ежегодного аналитического отчёта СМИ. Обеспечение круглосуточного доступа к электронным базам данных СМИ, социальных сетей и блогосферы	5 800 000.00	https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0373100134023000005	мониторинг	not
82	Аукцион в электронной форме на поставку системы мониторинга множества физиологических показателей, клинической, в рамках реализации Государственной программы города Москвы «Развитие здравоохранения города Москвы (Столичное здравоохранение)» (МО2023-34)	430 920 320.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0173200001423000556	мониторинг	not
83	Оказание услуг по развитию автоматизированной системы «Мониторинг интенсивности и состава транспортного потока в части транспортных средств, осуществляющих перевозки крупногабаритных и (или) тяжеловесных грузов на стационарных пунктах весового контроля, расположенных на автомобильных дорогах федерального значения Российской Федерации», в части перехода на свободное распространяемое программное обеспечение	122 943 900.00	https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0373100005823000002	мониторинг	not
84	оказание услуг по осуществлению мониторинга в части использования технологических решений при проведении государственной итоговой аттестации 2023 года в основной период	7 964 840.00	https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0373100018223000012	мониторинг	not
85	Проведение геодезического мониторинга за перемещениями и деформациями на период реконструкции и эксплуатации здания товарных операций	1 528 778.00	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15189644	мониторинг	not
86	Оказание охранных услуг	128 400.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0190200000323005018	мониторинг	not
87	Аукцион в электронной форме на поставку системы мониторинга показателей при проведении сердечного стресс-теста с нагрузкой для оснащения поликлиник г. Москвы, подлежащих капитальному ремонту (ПСЗ2023-64)	42 057 245.10	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15212659	мониторинг	not
88	Поставка медицинского оборудования (Комплекс суточного мониторирования активности пациента и артериального давления)	1 040 400.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0321300007523000077	мониторинг	not
89	Поставка системы сейсмического мониторинга	1 027 000.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0349100005123000003	мониторинг	not
90	Осуществление строительного контроля за объектом: «Строительство и реконструкция участков автомобильной дороги М-7 «Волга» Москва - Владимир - Нижний Новгород - Казань - Уфа. Строительство автомобильной дороги М-7 «Волга» Москва - Владимир - Нижний Новгород - Казань - Уфа на участке обхода городов Нижнекамска и Набережных Челнов, Республика Татарстан 3 этап: строительно-монтажные работы на участке км 55+300 – км 89+400» 3 этап: строительно-монтажные работы на участке км 55+300 – км 89+400»	113 104 103.00	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15205659	мониторинг	not
91	Поставка комплектующих изделий	7 415 425.04	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15193863	мониторинг	not
92	"207060_ОКП_Внедрение системы онлайн-мониторинга и диагностики растворённых газов и влагосодержания в масле силовых трансформаторов напряжением 110кВ (1Т, 2Т) на Юмагузинской ГЭС производственной площадке Салаватской ТЭЦ филиала ООО ""БГК"""	2 669 138.93	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15189586	мониторинг	not
93	"Поставка медицинского оборудования в рамках реализации региональной программы ""Модернизация первичного звена здравоохранения Ростовской области"" (Аппарат суточного мониторирования артериального давления)"	432 000.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0358300346523000029	мониторинг	not
94	Услуги охраны объекта и имущества, а также обеспечение внутриобъектового и пропускного режима на объекте, в отношении которого установлены обязательные для выполнения требования к антитеррористической защищенности. 	2 265 503.40	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0340100009923000057	мониторинг	not
95	Оказание услуг по техническому обслуживанию и ремонту оргтехники 	7 100 000.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0173100009923000001	мониторинг	not
96	Приобретение автомобилей	4 900 000.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0373200003123000068	мониторинг	not
97	Поставка лекарственного препарата для медицинского применения Леводопа + Бенсеразид для обеспечения отдельных категорий граждан, проживающих на территории Ханты-Мансийского автономного округа – Югры и страдающих некоторыми видами заболеваний, при лечении которых лекарственные средства, изделия медицинского назначения и специализированные продукты лечебного питания предоставляются по рецептам бесплатно за счет средств бюджета автономного округа в 2023 году	877 563.00	https://zakupki.gov.ru//epz/order/notice/zk20/view/common-info.html?regNumber=0387200009123000077	мониторинг	not
98	2023-03249/ Выполнение работ по проведению мониторинга состояния дна, берегов, водоохранных зон и изменений морфометрических особенностей водных объектов Воронежской области	1 633 333.33	https://zakupki.gov.ru//epz/order/notice/ok20/view/common-info.html?regNumber=0131200001023003243	мониторинг	not
99	Оказание охранных услуг	128 400.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0190200000323005019	мониторинг	not
100	Поставка продуктов питания	63 800.44	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0324100004423000072	мониторинг	not
101	Поставка продуктов питания	106 791.87	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0324100004423000073	мониторинг	not
102	поставка дизельного топлива летнего	899 904.00	https://zakupki.gov.ru//epz/order/notice/notice223/common-info.html?noticeInfoId=15188698	мониторинг	not
103	Поставка медицинского оборудования для нужд ФГБУЗ МДПВН	171 765.20	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0373100024023000015	мониторинг	not
104	ПРИОБРЕТЕНИЕ МЕДИЦИНСКОГО ОБОРУДОВАНИЯ В РАМКАХ РЕАЛИЗАЦИИ РЕГИОНАЛЬНОЙ ПРОГРАММЫ МОДЕРНИЗАЦИИ ПЕРВИЧНОГО ЗВЕНА ЗДРАВООХРАНЕНИЯ	158 000.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0321200027723000054	мониторинг	not
105	Оказание услуг по специальной оценке условий труда	23 283.90	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0373200233223000001	мониторинг	not
106	Оказание услуг по техническому обслуживанию систем пожарной сигнализации, оповещения о пожаре и объектовой станции радиосистемы передачи извещений «Стрелец-Мониторинг» на объектах ГУЗ СО «Ершовская РБ»	267 466.64	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0860200000823003095	мониторинг	not
107	Техническое обслуживание и обеспечение работоспособности систем автоматической охранно-пожарной сигнализации, оповещения об эвакуации при пожаре и противопожарного мониторинга, согласно списка установок охранно-пожарной автоматики	240 000.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0368200017123000001	мониторинг	not
108	Оказание услуг по передаче Сертификата на оказание услуг по мониторингу угроз и подключению к Государственной системе обнаружения, предупреждения и ликвидации последствий компьютерных атак (ГосСОПКА) (Реестровый номер 23.32.0581)	6 144 000.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0152200004723000553	мониторинг	not
109	Поставка лабораторной мебели в рамках обеспечения российского участия в деятельности группы Арктического совета по черному углероду (саже) и метану.	125 569.34	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0324100004423000077	мониторинг	not
110	Поставка и установка терминалов мониторинга навигационной спутниковой системы ГЛОНАСС (аппаратуры спутниковой навигации)	30 500.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0364100012023000019	мониторинг	not
111	Организация выполнения операций в целях подтверждения установленным требованиям аспираторов Хроматэк ПВ-2 рег. № 56604-14 (зав. №№ 510227, 610225,2210203)	90 000.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0869200000223003550	мониторинг	not
112	Оказание услуги по проведению специальной проверки и специальных исследований, аттестации автоматизированной системы с поставкой и установкой средств защиты информации	328 620.00	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0158100006623000002	мониторинг	not
113	Оказание охранных услуг (Охранный (технический) мониторинг)	2 651 575.14	https://zakupki.gov.ru//epz/order/notice/ea20/view/common-info.html?regNumber=0234100000123000111	мониторинг	not
